Id,Acquisition Campaign_0,Acquisition Campaign_1,Acquisition Campaign_2,Acquisition Campaign_3,Acquisition Campaign_4,Acquisition Campaign_5,Converted,City_0,City_1,City_2,City_3,City_4,Use Case_Concerts and festivals,Use Case_Corporate Events,Use Case_Educational Seminars,Use Case_Not_Specified,Use Case_Sports Events,Use Case_Wedding Planning,Source_Inbound,Source_Not_Specified,Source_Outbound,month,day,Status,Price,Days,Discount,Pain_Not_Specified,Pain_financial control,Pain_operations,Pain_quality of delivery,Pain_time saving
mauuo0k6,1,0,0,1,0,1,True,0,1,1,1,0,0,0,1,0,0,0,0,0,1,8,20,Closed Lost,200,30,True,0,0,1,0,0
v5hpy0rp,0,0,0,1,1,0,True,0,0,0,0,1,0,1,0,0,0,0,0,0,1,8,20,Closed Lost,150,5,False,0,0,0,1,0
3rpc6cgd,0,0,0,0,0,1,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8,20,Negotiation,360,0,False,0,1,0,0,0
tx8m7maz,0,0,0,0,0,1,True,0,1,1,1,1,0,1,0,0,0,0,1,0,0,8,20,Closed Won,360,0,False,0,0,1,0,0
px0056al,1,0,0,1,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,8,20,Closed Won,576,0,False,0,1,0,0,0
ryazwznk,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,8,21,Closed Won,120,1,False,0,1,0,0,0
qr9n39ks,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8,21,Closed Won,768,0,False,0,0,0,1,0
iduz2tcc,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,8,21,Closed Lost,0,6,True,0,1,0,0,0
u9zhugwc,0,1,0,1,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,8,22,Closed Lost,360,0,False,0,1,0,0,0
hr5tvz57,1,0,0,1,0,1,True,0,1,1,1,1,0,0,0,0,1,0,1,0,0,8,23,Closed Lost,576,292,False,0,0,0,1,0
53f4c3wd,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,8,23,Closed Lost,1344,52,False,0,0,0,1,0
b4wv5wyc,1,0,0,1,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,8,24,Negotiation,150,57,False,0,1,0,0,0
07a7w3o8,1,0,0,1,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,8,24,Closed Lost,360,2,False,0,1,0,0,0
vw6pj1pn,0,1,1,0,1,0,True,0,1,0,1,0,0,1,0,0,0,0,0,0,1,8,24,Closed Won,1344,0,False,0,1,0,0,0
5d8jun28,0,0,0,1,1,0,True,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8,24,Negotiation,1344,0,False,0,0,1,0,0
hm5g4xuq,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,8,24,Closed Won,1008,0,False,0,0,0,1,0
bt00whm5,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,8,24,Closed Lost,150,233,False,0,1,0,0,0
8zlz4qpr,0,0,0,1,1,0,True,0,0,0,0,1,0,1,0,0,0,0,0,0,1,8,25,Checkbox,360,0,False,0,1,0,0,0
z287mrzd,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,8,25,Closed Won,360,0,False,0,1,0,0,0
91gsqw5a,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,8,25,Closed Won,360,0,False,0,0,1,0,0
k8d3vs1q,0,1,0,1,0,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,8,25,Negotiation,360,120,False,0,1,0,0,0
j83j19to,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8,25,Closed Lost,0,0,True,0,1,0,0,0
v25qfftq,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,8,25,Closed Won,240,0,False,0,1,0,0,0
9tcxed5x,0,0,0,0,0,1,True,0,1,0,1,0,0,1,0,0,0,0,1,0,0,8,25,Closed Won,576,0,False,0,0,1,0,0
w84gpdst,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,8,25,Negotiation,360,0,False,0,1,0,0,0
rcg6c2yt,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,8,25,Closed Lost,0,0,True,0,0,1,0,0
2mp2a6k6,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,8,26,Closed Won,240,-203,False,0,0,1,0,0
qb806lsy,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,8,26,Closed Lost,0,0,True,0,1,0,0,0
2zm5hkh5,0,0,0,1,1,0,True,1,0,0,1,1,0,1,0,0,0,0,0,0,1,8,26,Closed Lost,0,0,True,0,0,1,0,0
0bjfl3lr,0,0,0,1,1,0,True,0,1,0,1,1,0,0,0,0,1,0,1,0,0,8,26,Closed Lost,300,31,False,0,0,1,0,0
4eckoim7,1,0,0,1,0,1,True,0,1,1,0,0,0,0,1,0,0,0,0,0,1,8,26,Closed Lost,0,8,True,0,1,0,0,0
r3h1l1rm,1,0,0,1,0,1,True,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,26,Closed Lost,960,1,False,0,1,0,0,0
aufjvyv8,1,0,0,1,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,8,26,Closed Lost,240,1,False,0,0,0,1,0
4atkifif,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,4,Closed Lost,0,249,True,0,1,0,0,0
28dt9jf4,0,1,1,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,4,Closed Won,120,0,False,1,0,0,0,0
o6bmqvha,0,0,0,1,1,0,True,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,4,Closed Won,360,0,False,0,1,0,0,0
ictxi5va,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,4,Closed Lost,360,-70,True,1,0,0,0,0
mqpesden,0,0,0,0,0,1,True,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,4,Closed Lost,0,98,True,0,1,0,0,0
j8bvrjxo,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,4,Closed Won,960,0,False,0,0,0,0,1
4sboxx4v,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,4,Closed Won,768,0,False,0,0,1,0,0
f6yz1v8z,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,4,Closed Lost,960,31,True,0,1,0,0,0
uyehp9ob,1,0,0,1,0,1,True,1,0,1,0,1,0,0,0,0,1,0,1,0,0,3,4,Closed Won,240,0,False,0,1,0,0,0
pm1nd4zl,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,4,4,Closed Lost,600,61,False,0,0,1,0,0
zoj0399v,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,4,4,Closed Won,150,0,False,0,0,0,1,0
eecox0u1,1,0,0,1,0,1,True,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,4,Closed Lost,324,52,False,0,0,0,1,0
lf0jyk29,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,4,Closed Won,768,0,False,0,0,1,0,0
fzku1cz4,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,4,Closed Won,768,0,False,1,0,0,0,0
5dn2t8j3,0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,1,0,1,0,0,5,4,Demo 1,0,45,True,0,0,1,0,0
re4cki7e,0,1,1,0,0,0,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,4,Closed Lost,576,137,False,0,1,0,0,0
pkbz4r4u,0,1,0,0,1,0,True,0,1,1,0,0,0,0,1,0,0,0,0,0,1,5,4,Closed Lost,240,0,False,0,0,1,0,0
xcnwrr8g,0,0,0,0,0,1,True,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5,4,Closed Won,360,0,False,1,0,0,0,0
w3yz8g5c,0,0,0,0,0,1,True,0,1,1,0,1,0,1,0,0,0,0,1,0,0,5,4,Closed Lost,300,109,False,0,0,1,0,0
unbf29ny,0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,1,0,1,0,0,5,4,Closed Won,1344,0,False,0,1,0,0,0
wuvhgzax,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,5,4,Closed Won,150,0,False,0,0,1,0,0
k7xzgjrq,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,5,4,Closed Lost,200,0,True,0,0,1,0,0
tt62orsk,0,0,0,0,0,1,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6,4,Closed Lost,360,17,False,0,1,0,0,0
nfsnnh6o,0,0,0,1,1,0,True,0,0,1,1,0,0,1,0,0,0,0,0,0,1,6,4,Closed Lost,960,35,True,0,1,0,0,0
2uws19oo,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,6,4,Closed Won,240,-87,False,0,0,1,0,0
a8mvsf4x,0,1,0,0,0,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,4,Closed Lost,200,-77,True,0,0,1,0,0
fyxsd6ab,1,0,0,1,0,1,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6,4,Closed Lost,360,83,False,0,0,1,0,0
blchybgu,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,4,Closed Won,768,0,False,0,0,1,0,0
2esg11mb,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,4,Closed Won,324,42,False,0,1,0,0,0
x33zyf29,1,0,0,1,0,1,True,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,4,Closed Won,150,7,False,0,0,1,0,0
e8pyide7,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6,4,Closed Lost,360,91,False,0,1,0,0,0
75gj7ljn,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,6,4,Closed Won,240,6,False,0,0,0,0,1
5a8sf1qd,0,1,0,0,0,0,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6,4,Closed Won,768,31,False,0,0,1,0,0
en9amjkq,0,0,0,0,0,1,True,1,0,0,0,1,0,0,1,0,0,0,0,0,1,7,4,Closed Won,150,31,False,0,1,0,0,0
kjkk5uti,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,7,4,Closed Won,576,0,False,0,1,0,0,0
ajxphlg1,0,1,0,0,0,1,True,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7,4,Closed Won,120,0,False,0,0,1,0,0
idrgxxkn,0,0,0,1,1,0,True,1,0,0,0,0,0,1,0,0,0,0,1,0,0,7,4,Closed Won,324,0,False,0,0,1,0,0
e5dsflr7,1,0,0,1,0,1,True,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7,4,Closed Won,360,1,False,0,0,1,0,0
brih53ct,0,1,0,0,1,0,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,8,4,Closed Lost,360,15,False,0,0,1,0,0
qa94oecf,0,1,1,0,1,0,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,8,4,Closed Lost,200,122,True,1,0,0,0,0
mabm1pke,0,0,0,1,1,0,True,0,1,0,1,0,0,1,0,0,0,0,0,0,1,8,4,Closed Lost,360,20,False,0,0,1,0,0
dzrwv8b5,1,0,0,1,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,8,4,Checkbox,240,18,False,0,1,0,0,0
zx1s401w,0,1,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,8,4,Closed Won,960,1,False,0,0,1,0,0
nzwccwo8,0,0,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,1,0,0,8,4,Closed Won,576,0,False,0,0,0,0,1
rl21w94k,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,9,4,Closed Won,324,0,False,1,0,0,0,0
lxdos0fo,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,4,Closed Won,1344,0,False,0,1,0,0,0
vmswzhwe,0,1,0,1,1,0,True,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9,4,Closed Won,150,1,False,0,1,0,0,0
9q666axb,1,0,0,1,0,1,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,9,4,Closed Lost,0,-31,True,0,1,0,0,0
737ysoep,0,1,0,0,1,1,True,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9,4,Demo 1,0,62,True,0,1,0,0,0
h6a3wakk,0,0,0,0,0,1,True,0,1,1,1,1,0,1,0,0,0,0,0,0,1,10,4,Closed Won,120,-81,False,0,1,0,0,0
c6k6tdz0,0,0,0,1,1,0,True,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,4,Closed Lost,200,1,True,0,0,1,0,0
8n1wiaeg,0,1,0,1,0,0,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,10,4,Closed Lost,150,15,False,0,0,1,0,0
qvcfb3cg,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,10,4,Closed Lost,360,-86,False,0,1,0,0,0
0c15eea3,1,0,0,1,0,1,True,1,0,1,0,1,0,0,1,0,0,0,0,0,1,10,4,Closed Lost,768,-70,False,0,1,0,0,0
wcb5wpor,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,11,4,Closed Won,360,0,False,0,0,1,0,0
07lmbhc4,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,11,4,Closed Lost,768,-65,False,0,0,1,0,0
et3zt2uk,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,11,4,Closed Won,360,1,False,0,1,0,0,0
auj5b3wi,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,11,4,Closed Won,360,0,False,0,1,0,0,0
8adkfx41,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,11,4,Closed Lost,324,14,True,0,0,1,0,0
9jrlzgn1,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,11,4,Closed Lost,1344,17,False,0,1,0,0,0
j8hk55pz,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,12,4,Closed Lost,1344,-85,False,0,1,0,0,0
y55leesz,0,1,0,0,1,0,True,0,0,1,1,0,0,0,1,0,0,0,0,0,1,12,4,Closed Lost,960,10,False,0,1,0,0,0
2q5f4a93,0,1,0,0,1,0,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,12,4,Negotiation,360,5,False,0,0,1,0,0
lu0syhzs,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,12,4,Closed Lost,200,1,True,0,1,0,0,0
2bwu6lda,1,0,0,1,0,1,True,0,0,0,0,1,0,0,1,0,0,0,1,0,0,12,4,Closed Lost,768,1,False,0,1,0,0,0
7pdpob77,0,0,0,1,1,0,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,12,4,Closed Lost,360,3,True,0,0,1,0,0
q7jdgtio,1,0,0,1,0,1,True,0,0,1,1,1,0,1,0,0,0,0,1,0,0,9,8,Closed Won,240,0,False,0,1,0,0,0
8560cvxe,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,9,8,Closed Won,768,0,False,0,1,0,0,0
9yqjvy49,1,0,0,1,0,1,True,0,1,0,0,1,0,0,1,0,0,0,0,0,1,9,8,Closed Lost,360,10,False,0,1,0,0,0
cfhhh8f4,1,0,0,1,0,1,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,9,8,Closed Won,240,0,False,0,0,1,0,0
y49c6bht,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,9,8,Closed Won,768,0,False,0,1,0,0,0
adjd21g8,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,8,Closed Lost,360,17,True,0,0,1,0,0
d10xl99f,1,0,0,1,0,1,True,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,8,Closed Won,240,5,False,0,0,1,0,0
tmyxhxb1,0,0,1,1,1,1,True,0,0,0,1,0,0,0,1,0,0,0,0,0,1,9,8,Closed Lost,768,1,False,0,0,0,1,0
ev0u3ixb,0,1,0,1,0,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,8,Closed Won,360,0,False,0,0,1,0,0
7qj8a2qz,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,9,8,Closed Lost,324,16,False,0,0,0,0,1
ykvjejg2,1,0,0,1,0,1,True,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9,8,Closed Lost,240,15,False,0,0,1,0,0
1ggajn2x,0,0,0,0,0,1,True,0,0,0,0,1,0,0,1,0,0,0,1,0,0,9,9,Closed Won,576,0,False,0,0,0,1,0
fqmlllqn,1,0,0,1,0,1,True,0,1,1,1,1,0,0,1,0,0,0,0,0,1,9,9,Closed Won,324,4,False,0,0,0,1,0
kkciscd3,0,1,1,0,0,0,True,0,1,1,1,1,0,0,0,0,1,0,1,0,0,9,9,Demo 1,0,47,True,0,0,1,0,0
5zg8t9q2,0,0,0,1,1,0,True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,9,9,Closed Won,576,1,False,0,0,1,0,0
sx5n9wh6,0,0,0,1,1,0,True,0,0,1,1,1,0,1,0,0,0,0,1,0,0,9,9,Closed Lost,768,1,False,0,0,1,0,0
4vy1an72,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,9,Closed Lost,240,15,True,0,0,1,0,0
oyzzfirh,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,9,9,Closed Lost,324,91,False,0,1,0,0,0
o05jjtc3,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,9,9,Negotiation,360,0,False,0,0,1,0,0
lras03l2,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,9,9,Closed Won,768,0,False,0,0,1,0,0
jvsfhm7x,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,9,9,Closed Won,240,0,False,0,0,0,0,1
p9malmgf,1,0,0,1,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,9,9,Closed Won,240,-107,False,0,0,1,0,0
0gxm7co5,0,1,0,0,0,0,True,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9,9,Closed Won,240,4,False,0,0,1,0,0
y64nr2p8,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,10,Closed Lost,360,0,False,0,1,0,0,0
31haqiub,0,1,0,0,1,1,True,1,0,0,1,1,0,0,1,0,0,0,0,0,1,9,10,Closed Won,768,0,False,0,1,0,0,0
gdn8x3ls,0,0,0,1,1,0,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,9,10,Closed Won,150,1,False,0,0,1,0,0
6phxut0c,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,10,Closed Won,576,1,False,0,0,1,0,0
z02n3j9n,0,0,0,1,1,0,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9,10,Closed Won,324,0,False,0,0,1,0,0
q9dd36ae,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,9,10,Closed Won,768,0,False,0,0,1,0,0
8y5bp1uf,1,0,0,1,0,1,True,0,0,1,1,1,0,0,1,0,0,0,0,0,1,9,10,Closed Lost,200,7,True,0,1,0,0,0
daxl1o07,0,0,0,1,1,0,True,0,0,1,0,1,0,1,0,0,0,0,0,0,1,9,11,Closed Lost,576,-201,False,0,1,0,0,0
fdugbhar,0,1,1,0,1,0,True,0,1,1,1,1,0,1,0,0,0,0,0,0,1,9,11,Closed Won,768,0,False,0,0,1,0,0
8meakzdx,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,11,Closed Lost,324,0,False,0,0,0,1,0
t1litp2q,0,0,0,0,0,1,True,0,0,1,0,1,0,1,0,0,0,0,0,0,1,9,11,Closed Won,768,0,False,1,0,0,0,0
sbepenjf,0,1,1,0,0,0,True,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9,12,Demo 1,0,31,True,0,1,0,0,0
yqw6ty7x,0,0,0,1,1,0,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9,12,Checkbox,1344,0,False,0,1,0,0,0
4i1vp64f,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,12,Checkbox,360,1,False,0,1,0,0,0
0bxzarzt,0,1,1,0,1,0,True,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9,12,Closed Lost,200,1,True,0,1,0,0,0
5l5701hh,0,1,0,0,0,1,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,9,12,Demo 1,240,40,False,0,0,0,1,0
vaiukbt9,0,1,0,1,1,0,True,0,0,0,0,1,0,0,1,0,0,0,1,0,0,9,12,Closed Won,120,3,False,0,0,1,0,0
jgur8lk8,0,0,0,1,1,0,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9,12,Closed Won,360,0,False,0,0,1,0,0
npiwikrw,0,0,0,0,0,1,True,0,0,0,0,1,0,0,0,0,1,0,1,0,0,9,13,Closed Lost,240,8,False,0,0,1,0,0
hkeszyin,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,9,13,Closed Won,768,2,False,0,1,0,0,0
22hom2q7,0,0,1,1,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,13,Closed Lost,0,0,True,0,1,0,0,0
7wadfp0a,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,9,13,Closed Lost,1536,8,True,0,0,1,0,0
m34ofol4,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,13,Closed Lost,360,10,False,0,0,1,0,0
8kvhwdy6,0,0,0,0,0,1,True,0,0,1,0,1,0,1,0,0,0,0,0,0,1,9,13,Closed Won,768,1,False,0,0,1,0,0
71l45f81,0,0,0,0,0,1,True,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,13,Closed Lost,324,9,False,0,0,1,0,0
uaj1ntj2,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,0,1,9,13,Closed Won,1008,0,False,0,0,1,0,0
jfvy0ft0,1,0,0,1,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,13,Closed Won,360,0,False,0,0,1,0,0
n0bwmt99,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,9,14,Closed Won,1344,0,False,1,0,0,0,0
lwe3wj02,0,0,0,0,0,1,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,9,14,Closed Lost,1344,-136,False,0,1,0,0,0
0frrgcjp,1,0,0,1,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,14,Closed Won,360,1,False,0,1,0,0,0
v478eeap,0,1,0,1,0,0,True,1,0,1,0,1,0,1,0,0,0,0,0,0,1,9,14,Closed Lost,324,2,False,0,0,0,1,0
ng6vi866,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9,14,Closed Lost,360,1,False,1,0,0,0,0
x8p648d9,0,0,0,1,1,0,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,9,14,Closed Lost,240,214,False,0,0,1,0,0
v5f3ifuq,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9,14,Closed Won,300,0,False,1,0,0,0,0
ag0elcox,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,9,14,Closed Lost,1008,1,False,0,1,0,0,0
39h65vhb,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,9,15,Closed Won,1344,1,False,0,1,0,0,0
3ef8tvlx,0,1,1,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,9,15,Closed Lost,1344,9,False,0,1,0,0,0
xkgwr3zp,0,1,1,0,0,1,True,0,1,0,1,0,0,1,0,0,0,0,1,0,0,9,15,Closed Won,120,0,False,1,0,0,0,0
bvze4oe1,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,9,15,Demo 1,0,33,True,1,0,0,0,0
n3r3n16e,0,1,0,0,1,0,True,1,0,0,0,0,0,0,1,0,0,0,1,0,0,9,15,Closed Won,768,0,False,0,0,1,0,0
m325hxce,0,0,0,0,0,1,True,0,1,1,1,0,0,1,0,0,0,0,0,0,1,9,15,Closed Won,120,0,False,1,0,0,0,0
p4i6mnn1,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,9,15,Closed Lost,0,0,True,0,0,1,0,0
6xgfcazz,0,1,0,1,0,0,True,0,0,0,0,1,0,0,0,0,1,0,1,0,0,9,16,Closed Won,360,1,False,0,1,0,0,0
m5dt36lc,0,0,1,1,1,1,True,1,0,1,0,1,0,0,1,0,0,0,1,0,0,9,16,Closed Lost,0,61,True,1,0,0,0,0
gjma05vf,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,16,Checkbox,360,0,False,0,0,1,0,0
jyucueql,0,0,0,1,1,0,True,1,0,0,1,0,0,1,0,0,0,0,0,0,1,9,16,Closed Won,360,4,False,0,0,0,1,0
l12nzuqj,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,9,16,Closed Lost,300,0,True,0,0,1,0,0
dpuz2xgm,0,1,1,0,0,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,16,Closed Lost,768,1,False,0,0,0,1,0
1nj6ngpg,0,1,1,0,0,0,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,9,16,Closed Lost,0,1,True,0,1,0,0,0
mojjj6bx,0,0,0,1,1,0,True,0,1,0,1,0,0,1,0,0,0,0,0,0,1,9,16,Closed Won,768,0,False,0,0,1,0,0
g7dpegfb,1,0,0,1,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,9,16,Closed Lost,360,8,False,0,0,1,0,0
pmq1o843,0,1,0,0,1,0,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,9,16,Closed Lost,360,0,False,0,0,0,1,0
ibeug0tg,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,16,Checkbox,324,0,False,0,0,1,0,0
zppu8nyk,0,0,0,1,1,0,True,0,0,1,1,1,0,1,0,0,0,0,1,0,0,9,16,Closed Lost,240,61,True,0,0,0,1,0
hyizcxnw,1,0,0,1,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,17,Demo 1,0,76,True,1,0,0,0,0
4b4n7704,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,9,17,Negotiation,768,28,False,0,0,1,0,0
71v2icce,1,0,0,1,0,1,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,9,17,Closed Lost,0,0,True,0,1,0,0,0
